Date,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status
16/10/2009,28,V ugm-3,33,V ugm-3,75,V ugm-3
17/10/2009,30,V ugm-3,34,V ugm-3,80,V ugm-3
18/10/2009,40,V ugm-3,47,V ugm-3,108,V ugm-3
19/10/2009,63,V ugm-3,50,V ugm-3,146,V ugm-3
20/10/2009,23,V ugm-3,30,V ugm-3,65,V ugm-3
21/10/2009,32,V ugm-3,36,V ugm-3,85,V ugm-3
22/10/2009,46,V ugm-3,42,V ugm-3,113,V ugm-3
23/10/2009,80,V ugm-3,56,V ugm-3,178,V ugm-3
24/10/2009,47,V ugm-3,33,V ugm-3,104,V ugm-3
25/10/2009,12,V ugm-3,20,V ugm-3,38,V ugm-3
26/10/2009,70,V ugm-3,43,V ugm-3,150,V ugm-3
27/10/2009,56,V ugm-3,51,V ugm-3,136,V ugm-3
28/10/2009,95,V ugm-3,58,V ugm-3,203,V ugm-3
29/10/2009,94,V ugm-3,52,V ugm-3,195,V ugm-3
30/10/2009,45,V ugm-3,49,V ugm-3,118,V ugm-3
31/10/2009,93,V ugm-3,50,V ugm-3,192,V ugm-3
01/11/2009,18,V ugm-3,27,V ugm-3,55,V ugm-3
02/11/2009,52,V ugm-3,43,V ugm-3,122,V ugm-3
03/11/2009,43,V ugm-3,40,V ugm-3,105,V ugm-3
04/11/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
05/11/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
06/11/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
07/11/2009,66,V ugm-3,50,V ugm-3,151,V ugm-3
08/11/2009,15,V ugm-3,29,V ugm-3,51,V ugm-3
09/11/2009,80,V ugm-3,50,V ugm-3,172,V ugm-3
10/11/2009,99,V ugm-3,53,V ugm-3,204,V ugm-3
11/11/2009,72,V ugm-3,54,V ugm-3,165,V ugm-3
12/11/2009,57,V ugm-3,42,V ugm-3,129,V ugm-3
13/11/2009,69,V ugm-3,51,V ugm-3,156,V ugm-3
14/11/2009,26,V ugm-3,27,V ugm-3,67,V ugm-3
15/11/2009,32,V ugm-3,45,V ugm-3,93,V ugm-3
16/11/2009,28,V ugm-3,33,V ugm-3,76,V ugm-3
17/11/2009,37,V ugm-3,33,V ugm-3,89,V ugm-3
18/11/2009,21,V ugm-3,24,V ugm-3,55,V ugm-3
19/11/2009,28,V ugm-3,29,V ugm-3,70,V ugm-3
20/11/2009,58,V ugm-3,44,V ugm-3,132,V ugm-3
21/11/2009,45,V ugm-3,44,V ugm-3,112,V ugm-3
22/11/2009,14,V ugm-3,22,V ugm-3,43,V ugm-3
23/11/2009,28,V ugm-3,32,V ugm-3,74,V ugm-3
24/11/2009,26,V ugm-3,30,V ugm-3,69,V ugm-3
25/11/2009,36,V ugm-3,35,V ugm-3,89,V ugm-3
26/11/2009,40,V ugm-3,38,V ugm-3,100,V ugm-3
27/11/2009,61,V ugm-3,49,V ugm-3,142,V ugm-3
28/11/2009,46,V ugm-3,42,V ugm-3,113,V ugm-3
29/11/2009,24,V ugm-3,35,V ugm-3,72,V ugm-3
30/11/2009,27,V ugm-3,31,V ugm-3,71,V ugm-3
01/12/2009,130,V ugm-3,64,V ugm-3,263,V ugm-3
02/12/2009,90,V ugm-3,58,V ugm-3,196,V ugm-3
03/12/2009,54,V ugm-3,47,V ugm-3,129,V ugm-3
04/12/2009,92,V ugm-3,60,V ugm-3,200,V ugm-3
05/12/2009,66,V ugm-3,52,V ugm-3,152,V ugm-3
06/12/2009,17,V ugm-3,26,V ugm-3,53,V ugm-3
07/12/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
08/12/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
09/12/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
10/12/2009,78,V ugm-3,59,V ugm-3,178,V ugm-3
11/12/2009,73,V ugm-3,55,V ugm-3,167,V ugm-3
12/12/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
13/12/2009,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
14/12/2009,101,V ugm-3,No data,V ugm-3,No data,V ugm-3
15/12/2009,110,V ugm-3,68,V ugm-3,236,V ugm-3
16/12/2009,171,V ugm-3,70,V ugm-3,331,V ugm-3
17/12/2009,16,V ugm-3,26,V ugm-3,51,V ugm-3
18/12/2009,37,V ugm-3,31,V ugm-3,87,V ugm-3
19/12/2009,90,V ugm-3,59,V ugm-3,197,V ugm-3
20/12/2009,31,V ugm-3,43,V ugm-3,90,V ugm-3
21/12/2009,69,V ugm-3,59,V ugm-3,165,V ugm-3
22/12/2009,64,V ugm-3,65,V ugm-3,162,V ugm-3
23/12/2009,86,V ugm-3,70,V ugm-3,202,V ugm-3
24/12/2009,55,V ugm-3,51,V ugm-3,135,V ugm-3
25/12/2009,10,V ugm-3,33,V ugm-3,47,V ugm-3
26/12/2009,7,V ugm-3,21,V ugm-3,31,V ugm-3
27/12/2009,13,V ugm-3,22,V ugm-3,41,V ugm-3
28/12/2009,56,V ugm-3,47,V ugm-3,133,V ugm-3
29/12/2009,24,V ugm-3,38,V ugm-3,74,V ugm-3
30/12/2009,20,V ugm-3,25,V ugm-3,55,V ugm-3
31/12/2009,14,V ugm-3,26,V ugm-3,48,V ugm-3
01/01/2010,11,V ugm-3,31,V ugm-3,48,V ugm-3
02/01/2010,78,V ugm-3,55,V ugm-3,173,V ugm-3
03/01/2010,22,V ugm-3,32,V ugm-3,67,V ugm-3
04/01/2010,118,V ugm-3,61,V ugm-3,242,V ugm-3
05/01/2010,112,V ugm-3,68,V ugm-3,238,V ugm-3
06/01/2010,50,V ugm-3,50,V ugm-3,126,V ugm-3
07/01/2010,46,V ugm-3,52,V ugm-3,122,V ugm-3
08/01/2010,39,V ugm-3,49,V ugm-3,109,V ugm-3
09/01/2010,16,V ugm-3,33,V ugm-3,56,V ugm-3
10/01/2010,9,V ugm-3,23,V ugm-3,36,V ugm-3
11/01/2010,43,V ugm-3,45,V ugm-3,110,V ugm-3
12/01/2010,33,V ugm-3,47,V ugm-3,97,V ugm-3
13/01/2010,64,V ugm-3,54,V ugm-3,152,V ugm-3
14/01/2010,86,V ugm-3,54,V ugm-3,185,V ugm-3
15/01/2010,71,V ugm-3,60,V ugm-3,169,V ugm-3
16/01/2010,50,V ugm-3,44,V ugm-3,120,V ugm-3
17/01/2010,28,V ugm-3,45,V ugm-3,88,V ugm-3
18/01/2010,58,V ugm-3,51,V ugm-3,140,V ugm-3
19/01/2010,43,V ugm-3,45,V ugm-3,110,V ugm-3
20/01/2010,24,V ugm-3,40,V ugm-3,76,V ugm-3
21/01/2010,89,V ugm-3,56,V ugm-3,191,V ugm-3
22/01/2010,64,V ugm-3,47,V ugm-3,144,V ugm-3
23/01/2010,84,V ugm-3,56,V ugm-3,184,V ugm-3
24/01/2010,49,V ugm-3,49,V ugm-3,123,V ugm-3
25/01/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
26/01/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
27/01/2010,58,V ugm-3,59,V ugm-3,148,V ugm-3
28/01/2010,54,V ugm-3,54,V ugm-3,136,V ugm-3
29/01/2010,40,V ugm-3,51,V ugm-3,113,V ugm-3
30/01/2010,76,V ugm-3,61,V ugm-3,177,V ugm-3
31/01/2010,40,V ugm-3,54,V ugm-3,116,V ugm-3
01/02/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
02/02/2010,29,V ugm-3,26,V ugm-3,71,V ugm-3
03/02/2010,97,V ugm-3,67,V ugm-3,215,V ugm-3
04/02/2010,61,V ugm-3,59,V ugm-3,153,V ugm-3
05/02/2010,75,V ugm-3,65,V ugm-3,179,V ugm-3
06/02/2010,30,V ugm-3,41,V ugm-3,86,V ugm-3
07/02/2010,16,V ugm-3,30,V ugm-3,54,V ugm-3
08/02/2010,19,V ugm-3,31,V ugm-3,60,V ugm-3
09/02/2010,21,V ugm-3,33,V ugm-3,66,V ugm-3
10/02/2010,17,V ugm-3,31,V ugm-3,57,V ugm-3
11/02/2010,18,V ugm-3,35,V ugm-3,61,V ugm-3
12/02/2010,26,V ugm-3,39,V ugm-3,79,V ugm-3
13/02/2010,31,V ugm-3,41,V ugm-3,88,V ugm-3
14/02/2010,16,V ugm-3,36,V ugm-3,60,V ugm-3
15/02/2010,76,V ugm-3,70,V ugm-3,186,V ugm-3
16/02/2010,66,V ugm-3,61,V ugm-3,162,V ugm-3
17/02/2010,47,V ugm-3,53,V ugm-3,124,V ugm-3
18/02/2010,57,V ugm-3,58,V ugm-3,144,V ugm-3
19/02/2010,52,V ugm-3,53,V ugm-3,132,V ugm-3
20/02/2010,93,V ugm-3,71,V ugm-3,212,V ugm-3
21/02/2010,52,V ugm-3,67,V ugm-3,146,V ugm-3
22/02/2010,23,V ugm-3,41,V ugm-3,76,V ugm-3
23/02/2010,17,V ugm-3,36,V ugm-3,62,V ugm-3
24/02/2010,52,V ugm-3,61,V ugm-3,141,V ugm-3
25/02/2010,45,V ugm-3,50,V ugm-3,119,V ugm-3
26/02/2010,26,V ugm-3,35,V ugm-3,75,V ugm-3
27/02/2010,53,V ugm-3,62,V ugm-3,144,V ugm-3
28/02/2010,17,V ugm-3,32,V ugm-3,58,V ugm-3
01/03/2010,84,V ugm-3,64,V ugm-3,193,V ugm-3
02/03/2010,66,V ugm-3,66,V ugm-3,166,V ugm-3
03/03/2010,31,V ugm-3,50,V ugm-3,96,V ugm-3
04/03/2010,25,V ugm-3,43,V ugm-3,81,V ugm-3
05/03/2010,72,V ugm-3,68,V ugm-3,177,V ugm-3
06/03/2010,16,V ugm-3,36,V ugm-3,61,V ugm-3
07/03/2010,8,V ugm-3,32,V ugm-3,44,V ugm-3
08/03/2010,27,V ugm-3,45,V ugm-3,85,V ugm-3
09/03/2010,18,V ugm-3,32,V ugm-3,59,V ugm-3
10/03/2010,16,V ugm-3,32,V ugm-3,56,V ugm-3
11/03/2010,46,V ugm-3,51,V ugm-3,120,V ugm-3
12/03/2010,30,V ugm-3,44,V ugm-3,89,V ugm-3
13/03/2010,44,V ugm-3,49,V ugm-3,116,V ugm-3
14/03/2010,20,V ugm-3,41,V ugm-3,71,V ugm-3
15/03/2010,34,V ugm-3,48,V ugm-3,100,V ugm-3
16/03/2010,56,V ugm-3,60,V ugm-3,146,V ugm-3
17/03/2010,46,V ugm-3,63,V ugm-3,133,V ugm-3
18/03/2010,33,V ugm-3,49,V ugm-3,99,V ugm-3
19/03/2010,43,V ugm-3,42,V ugm-3,107,V ugm-3
20/03/2010,33,V ugm-3,37,V ugm-3,87,V ugm-3
21/03/2010,18,V ugm-3,36,V ugm-3,62,V ugm-3
22/03/2010,30,V ugm-3,43,V ugm-3,88,V ugm-3
23/03/2010,45,V ugm-3,51,V ugm-3,120,V ugm-3
24/03/2010,48,V ugm-3,55,V ugm-3,127,V ugm-3
25/03/2010,42,V ugm-3,46,V ugm-3,111,V ugm-3
26/03/2010,35,V ugm-3,39,V ugm-3,92,V ugm-3
27/03/2010,44,V ugm-3,49,V ugm-3,117,V ugm-3
28/03/2010,21,V ugm-3,39,V ugm-3,71,V ugm-3
29/03/2010,38,V ugm-3,46,V ugm-3,104,V ugm-3
30/03/2010,36,V ugm-3,39,V ugm-3,94,V ugm-3
31/03/2010,28,V ugm-3,35,V ugm-3,79,V ugm-3
01/04/2010,34,V ugm-3,46,V ugm-3,98,V ugm-3
02/04/2010,15,V ugm-3,36,V ugm-3,60,V ugm-3
03/04/2010,32,V ugm-3,46,V ugm-3,95,V ugm-3
04/04/2010,19,V ugm-3,38,V ugm-3,67,V ugm-3
05/04/2010,12,V ugm-3,30,V ugm-3,48,V ugm-3
06/04/2010,28,V ugm-3,46,V ugm-3,89,V ugm-3
07/04/2010,51,V ugm-3,56,V ugm-3,134,V ugm-3
08/04/2010,52,V ugm-3,57,V ugm-3,136,V ugm-3
09/04/2010,72,V ugm-3,61,V ugm-3,170,V ugm-3
10/04/2010,20,V ugm-3,41,V ugm-3,72,V ugm-3
11/04/2010,4,V ugm-3,16,V ugm-3,23,V ugm-3
12/04/2010,13,V ugm-3,26,V ugm-3,46,V ugm-3
13/04/2010,12,V ugm-3,25,V ugm-3,43,V ugm-3
14/04/2010,13,V ugm-3,32,V ugm-3,52,V ugm-3
15/04/2010,10,V ugm-3,29,V ugm-3,44,V ugm-3
16/04/2010,22,V ugm-3,37,V ugm-3,71,V ugm-3
17/04/2010,65,V ugm-3,68,V ugm-3,168,V ugm-3
18/04/2010,15,V ugm-3,36,V ugm-3,59,V ugm-3
19/04/2010,17,V ugm-3,35,V ugm-3,62,V ugm-3
20/04/2010,27,V ugm-3,44,V ugm-3,85,V ugm-3
21/04/2010,28,V ugm-3,39,V ugm-3,81,V ugm-3
22/04/2010,32,V ugm-3,47,V ugm-3,95,V ugm-3
23/04/2010,44,V ugm-3,60,V ugm-3,127,V ugm-3
24/04/2010,30,V ugm-3,55,V ugm-3,101,V ugm-3
25/04/2010,22,V ugm-3,45,V ugm-3,78,V ugm-3
26/04/2010,38,V ugm-3,47,V ugm-3,105,V ugm-3
27/04/2010,46,V ugm-3,57,V ugm-3,128,V ugm-3
28/04/2010,33,V ugm-3,59,V ugm-3,110,V ugm-3
29/04/2010,49,V ugm-3,55,V ugm-3,129,V ugm-3
30/04/2010,31,V ugm-3,40,V ugm-3,87,V ugm-3
01/05/2010,30,V ugm-3,43,V ugm-3,88,V ugm-3
02/05/2010,6,V ugm-3,13,V ugm-3,22,V ugm-3
03/05/2010,5,V ugm-3,15,V ugm-3,22,V ugm-3
04/05/2010,16,V ugm-3,33,V ugm-3,57,V ugm-3
05/05/2010,49,V ugm-3,52,V ugm-3,126,V ugm-3
06/05/2010,12,V ugm-3,28,V ugm-3,46,V ugm-3
07/05/2010,11,V ugm-3,28,V ugm-3,44,V ugm-3
08/05/2010,14,V ugm-3,25,V ugm-3,46,V ugm-3
09/05/2010,6,V ugm-3,17,V ugm-3,26,V ugm-3
10/05/2010,13,V ugm-3,28,V ugm-3,48,V ugm-3
11/05/2010,18,V ugm-3,30,V ugm-3,57,V ugm-3
12/05/2010,20,V ugm-3,39,V ugm-3,70,V ugm-3
13/05/2010,42,V ugm-3,50,V ugm-3,114,V ugm-3
14/05/2010,39,V ugm-3,62,V ugm-3,122,V ugm-3
15/05/2010,43,V ugm-3,58,V ugm-3,123,V ugm-3
16/05/2010,14,V ugm-3,34,V ugm-3,55,V ugm-3
17/05/2010,38,V ugm-3,43,V ugm-3,101,V ugm-3
18/05/2010,37,V ugm-3,46,V ugm-3,103,V ugm-3
19/05/2010,42,V ugm-3,49,V ugm-3,112,V ugm-3
20/05/2010,35,V ugm-3,40,V ugm-3,93,V ugm-3
21/05/2010,16,V ugm-3,35,V ugm-3,60,V ugm-3
22/05/2010,17,V ugm-3,35,V ugm-3,60,V ugm-3
23/05/2010,17,V ugm-3,32,V ugm-3,57,V ugm-3
24/05/2010,23,V ugm-3,41,V ugm-3,77,V ugm-3
25/05/2010,9,V ugm-3,17,V ugm-3,31,V ugm-3
26/05/2010,14,V ugm-3,28,V ugm-3,49,V ugm-3
27/05/2010,43,V ugm-3,48,V ugm-3,114,V ugm-3
28/05/2010,42,V ugm-3,50,V ugm-3,114,V ugm-3
29/05/2010,44,V ugm-3,51,V ugm-3,119,V ugm-3
30/05/2010,13,V ugm-3,25,V ugm-3,44,V ugm-3
31/05/2010,8,V ugm-3,25,V ugm-3,37,V ugm-3
01/06/2010,36,V ugm-3,44,V ugm-3,99,V ugm-3
02/06/2010,25,V ugm-3,38,V ugm-3,77,V ugm-3
03/06/2010,15,V ugm-3,37,V ugm-3,60,V ugm-3
04/06/2010,19,V ugm-3,47,V ugm-3,76,V ugm-3
05/06/2010,28,V ugm-3,64,V ugm-3,106,V ugm-3
06/06/2010,15,V ugm-3,36,V ugm-3,58,V ugm-3
07/06/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
08/06/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
09/06/2010,30,V ugm-3,36,V ugm-3,82,V ugm-3
10/06/2010,11,V ugm-3,24,V ugm-3,41,V ugm-3
11/06/2010,40,V ugm-3,45,V ugm-3,106,V ugm-3
12/06/2010,24,V ugm-3,35,V ugm-3,72,V ugm-3
13/06/2010,19,V ugm-3,36,V ugm-3,65,V ugm-3
14/06/2010,17,V ugm-3,30,V ugm-3,57,V ugm-3
15/06/2010,14,V ugm-3,24,V ugm-3,44,V ugm-3
16/06/2010,13,V ugm-3,25,V ugm-3,45,V ugm-3
17/06/2010,14,V ugm-3,23,V ugm-3,44,V ugm-3
18/06/2010,20,V ugm-3,23,V ugm-3,54,V ugm-3
19/06/2010,26,V ugm-3,29,V ugm-3,69,V ugm-3
20/06/2010,12,V ugm-3,22,V ugm-3,40,V ugm-3
21/06/2010,28,V ugm-3,36,V ugm-3,78,V ugm-3
22/06/2010,34,V ugm-3,54,V ugm-3,106,V ugm-3
23/06/2010,35,V ugm-3,57,V ugm-3,111,V ugm-3
24/06/2010,35,V ugm-3,48,V ugm-3,101,V ugm-3
25/06/2010,19,V ugm-3,37,V ugm-3,65,V ugm-3
26/06/2010,9,V ugm-3,36,V ugm-3,50,V ugm-3
27/06/2010,8,V ugm-3,39,V ugm-3,52,V ugm-3
28/06/2010,31,V ugm-3,47,V ugm-3,94,V ugm-3
29/06/2010,23,V ugm-3,38,V ugm-3,72,V ugm-3
30/06/2010,34,V ugm-3,52,V ugm-3,104,V ugm-3
01/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
02/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
03/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
04/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
05/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
06/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
07/07/2010,29,V ugm-3,29,V ugm-3,73,V ugm-3
08/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
09/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
10/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
11/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
12/07/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
13/07/2010,14,V ugm-3,29,V ugm-3,51,V ugm-3
14/07/2010,31,V ugm-3,37,V ugm-3,85,V ugm-3
15/07/2010,20,V ugm-3,24,V ugm-3,53,V ugm-3
16/07/2010,25,V ugm-3,30,V ugm-3,69,V ugm-3
17/07/2010,41,V ugm-3,39,V ugm-3,101,V ugm-3
18/07/2010,17,V ugm-3,27,V ugm-3,52,V ugm-3
19/07/2010,30,V ugm-3,45,V ugm-3,91,V ugm-3
20/07/2010,28,V ugm-3,58,V ugm-3,101,V ugm-3
21/07/2010,29,V ugm-3,36,V ugm-3,79,V ugm-3
22/07/2010,33,V ugm-3,31,V ugm-3,81,V ugm-3
23/07/2010,25,V ugm-3,33,V ugm-3,71,V ugm-3
24/07/2010,40,V ugm-3,49,V ugm-3,110,V ugm-3
25/07/2010,18,V ugm-3,31,V ugm-3,58,V ugm-3
26/07/2010,46,V ugm-3,37,V ugm-3,107,V ugm-3
27/07/2010,48,V ugm-3,34,V ugm-3,107,V ugm-3
28/07/2010,41,V ugm-3,40,V ugm-3,102,V ugm-3
29/07/2010,46,V ugm-3,37,V ugm-3,107,V ugm-3
30/07/2010,48,V ugm-3,40,V ugm-3,113,V ugm-3
31/07/2010,42,V ugm-3,36,V ugm-3,100,V ugm-3
01/08/2010,24,V ugm-3,30,V ugm-3,66,V ugm-3
02/08/2010,43,V ugm-3,35,V ugm-3,102,V ugm-3
03/08/2010,44,V ugm-3,41,V ugm-3,108,V ugm-3
04/08/2010,43,V ugm-3,37,V ugm-3,102,V ugm-3
05/08/2010,39,V ugm-3,34,V ugm-3,94,V ugm-3
06/08/2010,39,V ugm-3,37,V ugm-3,96,V ugm-3
07/08/2010,48,V ugm-3,34,V ugm-3,107,V ugm-3
08/08/2010,12,V ugm-3,20,V ugm-3,38,V ugm-3
09/08/2010,30,V ugm-3,34,V ugm-3,80,V ugm-3
10/08/2010,41,V ugm-3,36,V ugm-3,99,V ugm-3
11/08/2010,46,V ugm-3,39,V ugm-3,109,V ugm-3
12/08/2010,43,V ugm-3,40,V ugm-3,105,V ugm-3
13/08/2010,42,V ugm-3,39,V ugm-3,103,V ugm-3
14/08/2010,24,V ugm-3,30,V ugm-3,67,V ugm-3
15/08/2010,5,V ugm-3,17,V ugm-3,24,V ugm-3
16/08/2010,29,V ugm-3,34,V ugm-3,77,V ugm-3
17/08/2010,46,V ugm-3,45,V ugm-3,115,V ugm-3
18/08/2010,41,V ugm-3,35,V ugm-3,97,V ugm-3
19/08/2010,38,V ugm-3,36,V ugm-3,93,V ugm-3
20/08/2010,27,V ugm-3,25,V ugm-3,66,V ugm-3
21/08/2010,27,V ugm-3,22,V ugm-3,63,V ugm-3
22/08/2010,17,V ugm-3,25,V ugm-3,52,V ugm-3
23/08/2010,28,V ugm-3,28,V ugm-3,70,V ugm-3
24/08/2010,24,V ugm-3,23,V ugm-3,60,V ugm-3
25/08/2010,55,V ugm-3,37,V ugm-3,121,V ugm-3
26/08/2010,22,V ugm-3,23,V ugm-3,57,V ugm-3
27/08/2010,30,V ugm-3,32,V ugm-3,77,V ugm-3
28/08/2010,37,V ugm-3,36,V ugm-3,93,V ugm-3
29/08/2010,14,V ugm-3,23,V ugm-3,45,V ugm-3
30/08/2010,10,V ugm-3,19,V ugm-3,34,V ugm-3
31/08/2010,36,V ugm-3,37,V ugm-3,91,V ugm-3
01/09/2010,35,V ugm-3,42,V ugm-3,95,V ugm-3
02/09/2010,21,V ugm-3,34,V ugm-3,66,V ugm-3
03/09/2010,22,V ugm-3,32,V ugm-3,66,V ugm-3
04/09/2010,20,V ugm-3,31,V ugm-3,62,V ugm-3
05/09/2010,3,V ugm-3,16,V ugm-3,21,V ugm-3
06/09/2010,7,V ugm-3,21,V ugm-3,32,V ugm-3
07/09/2010,41,V ugm-3,36,V ugm-3,98,V ugm-3
08/09/2010,38,V ugm-3,36,V ugm-3,94,V ugm-3
09/09/2010,45,V ugm-3,42,V ugm-3,110,V ugm-3
10/09/2010,35,V ugm-3,30,V ugm-3,83,V ugm-3
11/09/2010,36,V ugm-3,31,V ugm-3,87,V ugm-3
12/09/2010,21,V ugm-3,29,V ugm-3,61,V ugm-3
13/09/2010,27,V ugm-3,27,V ugm-3,68,V ugm-3
14/09/2010,24,V ugm-3,24,V ugm-3,60,V ugm-3
15/09/2010,25,V ugm-3,28,V ugm-3,66,V ugm-3
16/09/2010,35,V ugm-3,32,V ugm-3,85,V ugm-3
17/09/2010,57,V ugm-3,48,V ugm-3,135,V ugm-3
18/09/2010,70,V ugm-3,51,V ugm-3,158,V ugm-3
19/09/2010,15,V ugm-3,26,V ugm-3,49,V ugm-3
20/09/2010,34,V ugm-3,34,V ugm-3,85,V ugm-3
21/09/2010,56,V ugm-3,48,V ugm-3,133,V ugm-3
22/09/2010,44,V ugm-3,54,V ugm-3,122,V ugm-3
23/09/2010,50,V ugm-3,43,V ugm-3,119,V ugm-3
24/09/2010,32,V ugm-3,32,V ugm-3,79,V ugm-3
25/09/2010,48,V ugm-3,46,V ugm-3,120,V ugm-3
26/09/2010,13,V ugm-3,21,V ugm-3,41,V ugm-3
27/09/2010,45,V ugm-3,26,V ugm-3,94,V ugm-3
28/09/2010,44,V ugm-3,38,V ugm-3,105,V ugm-3
29/09/2010,56,V ugm-3,47,V ugm-3,133,V ugm-3
30/09/2010,63,V ugm-3,48,V ugm-3,144,V ugm-3
01/10/2010,40,V ugm-3,38,V ugm-3,99,V ugm-3
02/10/2010,54,V ugm-3,47,V ugm-3,128,V ugm-3
03/10/2010,14,V ugm-3,24,V ugm-3,46,V ugm-3
04/10/2010,59,V ugm-3,42,V ugm-3,133,V ugm-3
05/10/2010,47,V ugm-3,42,V ugm-3,113,V ugm-3
06/10/2010,43,V ugm-3,41,V ugm-3,107,V ugm-3
07/10/2010,33,V ugm-3,43,V ugm-3,92,V ugm-3
08/10/2010,22,V ugm-3,37,V ugm-3,70,V ugm-3
09/10/2010,20,V ugm-3,28,V ugm-3,59,V ugm-3
10/10/2010,9,V ugm-3,24,V ugm-3,37,V ugm-3
11/10/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
12/10/2010,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
13/10/2010,7,V ugm-3,24,V ugm-3,35,V ugm-3
14/10/2010,13,V ugm-3,29,V ugm-3,48,V ugm-3
15/10/2010,21,V ugm-3,33,V ugm-3,64,V ugm-3
16/10/2010,10,V ugm-3,28,V ugm-3,43,V ugm-3
17/10/2010,17,V ugm-3,38,V ugm-3,64,V ugm-3
18/10/2010,18,V ugm-3,33,V ugm-3,60,V ugm-3
19/10/2010,17,V ugm-3,32,V ugm-3,58,V ugm-3
20/10/2010,27,V ugm-3,42,V ugm-3,84,V ugm-3
21/10/2010,20,V ugm-3,38,V ugm-3,70,V ugm-3
22/10/2010,23,V ugm-3,37,V ugm-3,72,V ugm-3
23/10/2010,17,V ugm-3,34,V ugm-3,60,V ugm-3
24/10/2010,9,V ugm-3,22,V ugm-3,36,V ugm-3
25/10/2010,41,V ugm-3,46,V ugm-3,108,V ugm-3
26/10/2010,22,V ugm-3,41,V ugm-3,75,V ugm-3
27/10/2010,18,V ugm-3,29,V ugm-3,56,V ugm-3
28/10/2010,14,V ugm-3,26,V ugm-3,47,V ugm-3
29/10/2010,20,V ugm-3,30,V ugm-3,61,V ugm-3
30/10/2010,22,V ugm-3,37,V ugm-3,69,V ugm-3
31/10/2010,10,V ugm-3,29,V ugm-3,44,V ugm-3
01/11/2010,30,V ugm-3,41,V ugm-3,87,V ugm-3
02/11/2010,12,V ugm-3,23,V ugm-3,40,V ugm-3
03/11/2010,16,V ugm-3,27,V ugm-3,51,V ugm-3
04/11/2010,6,V ugm-3,13,V ugm-3,22,V ugm-3
05/11/2010,20,V ugm-3,34,V ugm-3,64,V ugm-3
06/11/2010,31,V ugm-3,43,V ugm-3,91,V ugm-3
07/11/2010,30,V ugm-3,43,V ugm-3,89,V ugm-3
08/11/2010,8,V ugm-3,20,V ugm-3,32,V ugm-3
09/11/2010,8,V ugm-3,19,V ugm-3,31,V ugm-3
10/11/2010,26,V ugm-3,43,V ugm-3,83,V ugm-3
11/11/2010,9,V ugm-3,27,V ugm-3,41,V ugm-3
12/11/2010,11,V ugm-3,24,V ugm-3,41,V ugm-3
13/11/2010,28,V ugm-3,38,V ugm-3,80,V ugm-3
14/11/2010,31,V ugm-3,45,V ugm-3,93,V ugm-3
15/11/2010,71,V ugm-3,50,V ugm-3,159,V ugm-3
16/11/2010,78,V ugm-3,62,V ugm-3,182,V ugm-3
17/11/2010,14,V ugm-3,30,V ugm-3,51,V ugm-3
18/11/2010,22,V ugm-3,35,V ugm-3,69,V ugm-3
19/11/2010,88,V ugm-3,51,V ugm-3,186,V ugm-3
20/11/2010,43,V ugm-3,31,V ugm-3,96,V ugm-3
21/11/2010,17,V ugm-3,20,V ugm-3,46,V ugm-3
22/11/2010,38,V ugm-3,27,V ugm-3,86,V ugm-3
23/11/2010,73,V ugm-3,40,V ugm-3,150,V ugm-3
24/11/2010,76,V ugm-3,52,V ugm-3,167,V ugm-3
25/11/2010,59,V ugm-3,51,V ugm-3,142,V ugm-3
26/11/2010,125,V ugm-3,67,V ugm-3,258,V ugm-3
